"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"772","361.393705836","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"774","361.405476398","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"776","361.417267988","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"778","361.429965865","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"780","361.441706516","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"782","361.453559251","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"784","361.466216842","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"786","361.477907403","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"788","361.491465107","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"790","361.502417605","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"792","361.514075155","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"794","361.526822883","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"796","361.538591439","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"798","361.550402646","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"801","361.568678642","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"803","361.580715220","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"805","361.593435768","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"807","361.605169459","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"809","361.617054423","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"811","361.629737791","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"813","361.641993110","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"815","361.653739915","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"817","361.665506237","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"819","361.678289482","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"821","361.689938545","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"823","361.701846112","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"825","361.714443938","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"827","361.726184113","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"829","361.738206394","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"831","361.750705217","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"833","361.762483021","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"835","361.774561005","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"837","361.786993806","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"839","361.798757593","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"841","361.811486515","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"843","361.823177738","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"846","361.841765357","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"848","361.853557538","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"850","361.865345351","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"852","361.878079303","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"854","361.889774794","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"856","361.901696787","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"858","361.914263877","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"860","361.926071097","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"862","361.938017776","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"864","361.950530623","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"866","361.962296957","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"868","361.975005270","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"870","361.986908892","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"872","361.999492072","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"874","362.010682750","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"876","362.022999180","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"878","362.034912227","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"880","362.047450664","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"882","362.059218289","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"884","362.071999559","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"886","362.083688247","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"888","362.095477101","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"891","362.114085670","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"893","362.119969222","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"895","362.131805926","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"897","362.144570076","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"899","362.156266455","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"901","362.168158585","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"903","362.180789353","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"905","362.192513468","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"907","362.204498159","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"909","362.217012921","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"911","362.228772590","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"913","362.240931819","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"915","362.252952849","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"917","362.265492928","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"919","362.277242630","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"921","362.290013090","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"923","362.301708478","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"925","362.313525438","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"927","362.325623951","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"929","362.337961152","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"931","362.349841046","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"933","362.362435957","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"935","362.374204355","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"937","362.386990515","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"939","362.398749785","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"941","362.410450474","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"943","362.423227386","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"945","362.434957222","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"947","362.446766375","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"949","362.459416440","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"951","362.471259517","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"953","362.483066285","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"955","362.495836353","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"957","362.507497018","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"959","362.520447586","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"961","362.532020567","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"963","362.543692005","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"965","362.555762834","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"967","362.568102801","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"969","362.579951839","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"971","362.592663540","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"973","362.604373417","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"975","362.616301562","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"977","362.628900601","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"979","362.640684868","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"982","362.659229535","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"984","362.671021667","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"986","362.683794003","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"988","362.695500743","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"990","362.707257657","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"992","362.719986780","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"994","362.731758113","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"996","362.743532781","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"998","362.758289866","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1000","362.767986019","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1002","362.779806622","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1004","362.792467969","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1006","362.804205539","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1008","362.816156005","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1010","362.828742672","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1012","362.840971298","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1014","362.852770443","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1016","362.864594974","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1018","362.877246144","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1020","362.888956750","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1022","362.900938757","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1024","362.913487102","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1027","362.931223880","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1029","362.943818741","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1031","362.955606915","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1033","362.968390802","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1035","362.980131666","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1037","362.991810285","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1039","363.004569893","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1041","363.016397350","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1043","363.028513808","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1045","363.040866427","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1047","363.052569654","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1049","363.064456682","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1051","363.077072875","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1053","363.088767260","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1055","363.100790876","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1057","363.113313373","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1059","363.125113710","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1061","363.137863851","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1063","363.149510031","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1065","363.161408369","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1067","363.174050711","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1069","363.185877487","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1072","363.204391677","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1074","363.216164193","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1076","363.228007279","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1078","363.240617770","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1080","363.252405312","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1082","363.264543270","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1084","363.276887635","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1086","363.288660188","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1088","363.300617188","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1090","363.313129837","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1092","363.324919061","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1094","363.337582372","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1096","363.349337103","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1098","363.361176322","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1100","363.373879467","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1102","363.385605184","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1104","363.397520275","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1106","363.410127119","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1108","363.421856382","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1110","363.434633977","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1112","363.445979543","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1114","363.458592968","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1117","363.476249859","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1119","363.488516917","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1121","363.500718935","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1123","363.512602919","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1125","363.525517006","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1127","363.536974912","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1129","363.549106356","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1131","363.561494642","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1133","363.573241420","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1135","363.585998084","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1137","363.598142653","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1139","363.609482901","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1141","363.622190484","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1143","363.633937470","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1145","363.646754838","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1147","363.658475285","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1149","363.670163132","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1151","363.682898456","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1153","363.694686440","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1155","363.706453204","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1157","363.719160085","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1159","363.730989916","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1162","363.748948118","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1164","363.761298664","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1166","363.773052312","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1168","363.785831889","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1170","363.797560101","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1172","363.809364526","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1174","363.821434325","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1176","363.833771416","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1178","363.845672611","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1180","363.858267043","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1182","363.869992669","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1184","363.882016633","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1186","363.894509145","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1188","363.906294904","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1190","363.919003126","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1192","363.930728955","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1194","363.943542637","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1196","363.955280776","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1198","363.967013196","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1200","363.978919330","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1202","363.991504283","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1204","364.003265848","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1207","364.021837877","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1209","364.033655326","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1211","364.045840842","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1213","364.057778245","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1215","364.069719195","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1217","364.082082724","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
"1219","364.093942121","192.168.2.2","192.168.1.2","TCP","66","1163","595456"
