"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"4184","30.152663820","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4186","30.164741500","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4188","30.177032139","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4190","30.189819859","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4192","30.201068867","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4194","30.213824686","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4196","30.225268119","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4198","30.237447981","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4200","30.250008896","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4202","30.261764322","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4204","30.274517878","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4206","30.286247486","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4208","30.298012580","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4210","30.310063700","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4212","30.322503649","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4214","30.334283491","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4216","30.346996071","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4218","30.358511306","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4220","30.370636294","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4222","30.382719475","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4224","30.395010014","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4226","30.407731328","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4229","30.425065634","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4231","30.437228654","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4233","30.449835626","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4235","30.461605489","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4237","30.473555439","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4239","30.486130461","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4241","30.497865740","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4243","30.509895259","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4245","30.522359774","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4247","30.534154153","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4249","30.546871462","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4251","30.558588686","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4253","30.570447896","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4255","30.582621516","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4257","30.594859497","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4259","30.607540938","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4261","30.618880795","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4263","30.631076105","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4265","30.643768505","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4267","30.656356768","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4269","30.667364529","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4271","30.680135548","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4274","30.697730491","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4276","30.710446577","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4278","30.721846957","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4280","30.734089875","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4282","30.746110189","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4284","30.758436726","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4286","30.771153693","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4288","30.782907555","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4290","30.794660127","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4292","30.806952079","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4294","30.818785471","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4296","30.830916370","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4298","30.843168427","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4300","30.855616291","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4302","30.867693490","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4304","30.880465429","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4306","30.892199440","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4308","30.903507995","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4310","30.915656928","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4312","30.928356514","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4314","30.940118572","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4316","30.952005395","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4319","30.970497619","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4321","30.982287295","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4323","30.994967889","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4325","31.006723605","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4327","31.018804130","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4329","31.030745735","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4331","31.042995147","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4333","31.054950748","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4335","31.067565294","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4337","31.079239221","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4339","31.091277904","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4341","31.103388775","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4343","31.115542997","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4345","31.128201526","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4347","31.139931376","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4349","31.151835982","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4351","31.163921245","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4353","31.176214900","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4355","31.188940936","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4357","31.200724233","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4359","31.212452578","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4361","31.224493099","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4364","31.242868754","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4366","31.255669249","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4368","31.269592198","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4370","31.279104699","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4372","31.291799997","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4374","31.303224703","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4376","31.315334183","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4378","31.328036413","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4380","31.339786659","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4382","31.352583196","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4384","31.364280136","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4386","31.384387277","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4388","31.389716021","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4390","31.401677936","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4392","31.413875960","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4394","31.425950585","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4396","31.438242136","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4398","31.450978200","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4400","31.462754966","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4402","31.474494582","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4404","31.486498343","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4406","31.498614045","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4409","31.517626504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4411","31.529412307","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4413","31.541101509","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4415","31.553138853","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4417","31.565602536","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4419","31.577392938","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4421","31.590104865","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4423","31.601865492","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4425","31.613729131","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4427","31.628776918","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4429","31.637983523","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4431","31.650846932","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4433","31.662129568","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4435","31.674361467","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4437","31.687080499","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4439","31.698822550","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4441","31.710590068","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4443","31.723348655","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4445","31.735072472","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4447","31.746954754","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4449","31.759633967","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4451","31.771316953","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4454","31.789976210","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4456","31.801750799","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4458","31.814474562","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4460","31.825680017","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4462","31.837749921","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4464","31.849871204","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4466","31.862458740","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4468","31.874166436","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4470","31.894002808","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4472","31.899660114","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4474","31.910428219","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4476","31.922882876","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4478","31.935019907","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4480","31.946814361","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4482","31.958891185","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4484","31.971143064","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4486","31.983881720","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4488","31.995640803","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4490","32.007944637","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4492","32.019691945","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4494","32.031991643","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4496","32.044176256","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4499","32.061817162","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4501","32.073933301","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4503","32.086264439","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4505","32.098983020","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4507","32.110275348","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4509","32.122560206","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4511","32.138818813","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4513","32.146744330","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4515","32.158823069","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4517","32.170836831","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4519","32.183243518","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4521","32.195977128","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4523","32.207730449","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4525","32.220019405","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4527","32.231405990","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4529","32.244017430","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4531","32.255735917","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4533","32.268519119","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4535","32.279889203","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4537","32.291993613","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4539","32.304090678","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4541","32.316429118","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4544","32.334359168","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4546","32.346893578","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4548","32.358577404","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4550","32.371317637","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4552","32.383060440","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4554","32.394960867","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4556","32.407550505","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4558","32.422057290","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4560","32.440076327","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4562","32.443852891","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4564","32.455686002","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4566","32.468422503","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4568","32.479711955","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4570","32.491775709","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4572","32.504485564","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4574","32.516253593","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4576","32.528123965","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4578","32.540762816","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4580","32.552557295","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4582","32.565282405","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4584","32.577037123","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4586","32.588814019","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4589","32.606883421","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4591","32.618972121","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4593","32.631405849","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4595","32.643225254","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4597","32.655950909","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4599","32.667804889","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4601","32.679541320","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4603","32.692142960","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4605","32.703883149","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4607","32.716619847","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4609","32.728450451","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4611","32.740103712","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4613","32.752204599","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4615","32.764653554","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4617","32.777374253","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4619","32.789104238","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4621","32.800660949","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4623","32.812816036","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4625","32.824873197","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4627","32.842797551","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4629","32.849122904","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4631","32.861604691","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4634","32.880252958","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4636","32.892060111","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4638","32.904751191","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4640","32.915717106","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4642","32.928184447","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4644","32.941337823","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"4646","32.952036057","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
