"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"2564","15.598060315","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2566","15.610725979","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2568","15.622468671","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2570","15.634253445","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2572","15.646320362","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2575","15.664777027","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2577","15.677375475","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2579","15.689132323","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2581","15.700883582","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2583","15.713737063","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2585","15.726102375","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2587","15.737193846","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2589","15.749808613","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2591","15.761597652","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2594","15.779529916","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2596","15.791708454","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2598","15.804298803","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2600","15.816015326","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2602","15.828802296","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2604","15.840480920","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2606","15.852288161","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2608","15.864984142","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2610","15.876844242","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2613","15.894634081","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2615","15.907131418","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2617","15.918859532","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2619","15.931588581","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2621","15.943345823","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2623","15.955189814","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2625","15.967868070","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2627","15.979643373","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2629","15.991618691","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2632","16.016304094","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2634","16.022788338","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2636","16.034918266","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2638","16.048584354","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2640","16.058946809","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2642","16.074348700","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2644","16.082606137","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2646","16.095226676","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2648","16.106889288","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2651","16.125594791","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2653","16.137331167","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2655","16.149995755","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2657","16.161791878","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2659","16.173558291","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2661","16.185519543","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2663","16.198632209","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2665","16.210380384","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2667","16.222095364","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2670","16.240036165","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2672","16.252159441","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2674","16.264256838","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2676","16.276944479","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2678","16.288720535","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2680","16.300617897","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2682","16.312803988","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2684","16.325002466","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2686","16.337638102","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2689","16.355323973","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2691","16.367207391","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2693","16.379394175","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2695","16.391525896","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2697","16.404302933","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2699","16.416059355","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2701","16.428745656","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2703","16.449560984","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2705","16.455291345","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2708","16.473829095","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2710","16.485576296","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2712","16.497529392","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2714","16.509663468","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2716","16.522118695","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2718","16.534000425","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2720","16.546332754","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2722","16.564152839","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2724","16.570275957","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2727","16.588403097","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2729","16.600556263","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2731","16.616557353","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2733","16.624735431","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2735","16.637352734","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2737","16.648927561","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2739","16.661065705","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2741","16.673642781","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2743","16.685550094","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2746","16.703432182","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2748","16.715561829","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2750","16.727730259","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2752","16.751082960","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2754","16.756788459","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2756","16.768879093","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2758","16.781273244","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2760","16.793146654","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2762","16.805238329","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2765","16.823457590","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2767","16.835592208","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2769","16.847662933","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2771","16.859751987","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2773","16.872530854","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2775","16.884162254","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2777","16.896045400","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2779","16.908208109","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2781","16.920378305","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2784","16.938458814","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2786","16.950664184","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2788","16.962884218","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2790","16.975312336","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2792","16.987914738","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2794","16.999343978","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2796","17.011138472","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2798","17.023835755","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2800","17.035557061","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2803","17.053575463","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2805","17.066361100","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2807","17.078789558","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2809","17.090496477","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2811","17.102097238","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2813","17.114072263","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2815","17.126801119","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2817","17.138658182","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2819","17.151168152","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2822","17.168832735","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2824","17.180994663","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2826","17.192851548","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2828","17.205511410","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2830","17.217780389","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2832","17.229774592","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2834","17.242298900","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2836","17.253724487","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2838","17.266183873","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2841","17.284440365","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2843","17.296118936","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2845","17.307982054","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2847","17.320618191","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2849","17.332151250","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2851","17.344281448","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2853","17.356339100","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2855","17.368638763","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2857","17.381154838","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2860","17.398977978","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2862","17.410805118","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2864","17.422992243","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2866","17.435232438","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2868","17.448132323","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2870","17.459370373","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2872","17.471546229","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2874","17.484212401","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2876","17.496092214","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2879","17.514513471","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2881","17.533065182","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2883","17.538669553","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2885","17.551366553","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2887","17.564053005","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2889","17.574863939","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2891","17.586978990","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2893","17.599070045","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2895","17.612087040","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2898","17.629703819","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2900","17.641528252","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2902","17.653571868","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2904","17.665910930","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2906","17.677793434","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2908","17.690286092","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2910","17.702184404","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2912","17.714163691","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2914","17.726249285","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2917","17.745268085","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2919","17.756635425","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2921","17.768649886","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2923","17.781561860","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2925","17.792860950","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2927","17.805013922","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2929","17.817774702","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2931","17.829551428","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2933","17.841377536","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2936","17.859964528","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2938","17.872206055","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2940","17.884413738","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2942","17.896218747","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2944","17.908640760","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2946","17.921975927","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2948","17.932190466","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2950","17.945224810","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2952","17.956905005","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2955","17.974694011","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2957","17.987309913","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2959","17.999066055","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2961","18.013223071","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2963","18.023109605","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2965","18.035284989","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2967","18.047241673","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2969","18.059392076","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2971","18.071595344","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2974","18.090123495","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2976","18.101910701","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2978","18.113995524","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2980","18.128536580","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2982","18.138099358","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2984","18.150177148","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2986","18.162602637","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2988","18.175416323","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2990","18.186705361","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2993","18.205321547","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2995","18.217003065","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2997","18.228910666","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"2999","18.241024153","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3001","18.253244300","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3003","18.265254302","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3005","18.277424816","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3007","18.289491395","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3009","18.302192474","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3012","18.319812673","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3014","18.331874263","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3016","18.344006245","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3018","18.356119209","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3020","18.368614131","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3022","18.380342835","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3024","18.393357474","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3026","18.404737487","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3028","18.416830506","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3031","18.434800311","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3033","18.446922562","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3035","18.459413196","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3037","18.471133678","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3039","18.483374925","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3041","18.495355873","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3043","18.507468118","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3045","18.519609597","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3047","18.532495312","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3050","18.549915526","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3052","18.561989049","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"3054","18.574113419","192.168.2.2","192.168.1.2","TCP","66","108","55296"
